id,id_str,Screen_name,Location,Description,Url,Followers_count,Friends_count,Listed_count,Created_at,Favourites_count,Verified,Statuses_count,Lang,Status,Default_profile,Default_profile_image,Has_extended_profile,Name,Bot CRLF
8.11E+17,8.11E+17,Photolab_Bot,United States,"Add New Year's joy to your photos!??   \n1??Mention me, 2??upload photo 3??add #newyear2017. See example in the feed. Don't forget to retweet!??",https://t.co/ANkJnZI9S4,954,84,3,Mon Dec 19 15:58:19 +0000 2016,1798,FALSE,3699,en,"{
      ""created_at"": ""Sat Mar 11 22:31:09 +0000 2017"",
      ""id"": 840691593468338200,
      ""id_str"": ""840691593468338181"",
      ""text"": ""@WWeinold, here's the result. You may also like to decorate another picture! https://t.co/Fif7C1PG3u"",
      ""truncated"": false,
      ""entities"": {
        ""hashtags"": [],
        ""symbols"": [],
        ""user_mentions"": [
          {
            ""screen_name"": ""WWeinold"",
            ""name"": ""Tobias W"",
            ""id"": 3877082333,
            ""id_str"": ""3877082333"",
            ""indices"": [
              0,
              9
            ]
          }
        ],
        ""urls"": [
          {
            ""url"": ""https://t.co/Fif7C1PG3u"",
            ""expanded_url"": ""http://photolab.me/show/5Zjxn5"",
            ""display_url"": ""photolab.me/show/5Zjxn5"",
            ""indices"": [
              77,
              100
            ]
          }
        ]
      },
      ""source"": ""<a href=""http://photolab.me/"" rel=""nofollow"">Photolab_Bot</a>"",
      ""in_reply_to_status_id"": 840691567627259900,
      ""in_reply_to_status_id_str"": ""840691567627259904"",
      ""in_reply_to_user_id"": 3877082333,
      ""in_reply_to_user_id_str"": ""3877082333"",
      ""in_reply_to_screen_name"": ""WWeinold"",
      ""geo"": null,
      ""coordinates"": null,
      ""place"": null,
      ""contributors"": null,
      ""is_quote_status"": false,
      ""retweet_count"": 0,
      ""favorite_count"": 0,
      ""favorited"": false,
      ""retweeted"": false,
      ""possibly_sensitive"": false,
      ""lang"": ""en""
    }
    ",TRUE,FALSE,FALSE,Photolab_Bot,bot =1 CRLF
7346412,7346412,mtm,,Social Bookmarking for the mobile web,http://t.co/kXmjE2h01m,364,15,12,Mon Jul 09 13:10:45 +0000 2007,0,FALSE,5709,en,"{
      ""created_at"": ""Mon Nov 08 13:50:39 +0000 2010"",
      ""id"": 1632694194667521,
      ""id_str"": ""1632694194667521"",
      ""text"": ""Sony VGP-BPS8 Akku,AC Adapter,Aufladeger‰t http://mobilised.net/story/8810"",
      ""truncated"": false,
      ""entities"": {
        ""hashtags"": [],
        ""symbols"": [],
        ""user_mentions"": [],
        ""urls"": []
      },
      ""source"": ""<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"",
      ""in_reply_to_status_id"": null,
      ""in_reply_to_status_id_str"": null,
      ""in_reply_to_user_id"": null,
      ""in_reply_to_user_id_str"": null,
      ""in_reply_to_screen_name"": null,
      ""geo"": null,
      ""coordinates"": null,
      ""place"": null,
      ""contributors"": null,
      ""is_quote_status"": false,
      ""retweet_count"": 0,
      ""favorite_count"": 4,
      ""favorited"": false,
      ""retweeted"": false,
      ""lang"": ""de""
    }
    ",FALSE,FALSE,FALSE,Mobilised,bot =1 CRLF
41296337,41296337,LOUDBOT,I'M FROM THE INTERNET,I'LL JUST PUT THIS PLUTONIUM IN THE SINK,http://t.co/PoCkFrtE,796,2,41,Wed May 20 04:30:31 +0000 2009,6,FALSE,21049,en,"{
      ""created_at"": ""Tue Dec 30 01:54:48 +0000 2014"",
      ""id"": 549745387586596860,
      ""id_str"": ""549745387586596864"",
      ""text"": ""I PRESSED CAPS LOCK ONCE IN 1989 AND I NEVER LOOKED BACK http://t.co/RRQ0NC6QGI"",
      ""truncated"": false,
      ""entities"": {
        ""hashtags"": [],
        ""symbols"": [],
        ""user_mentions"": [],
        ""urls"": [
          {
            ""url"": ""http://t.co/RRQ0NC6QGI"",
            ""expanded_url"": ""http://blog.iank.org/i-pressed-caps-lock-once-in-1989-and-i-never-looked-back.html"",
            ""display_url"": ""blog.iank.org/i-pressed-capsÖ"",
            ""indices"": [
              58,
              80
            ]
          }
        ]
      },
      ""source"": ""<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"",
      ""in_reply_to_status_id"": null,
      ""in_reply_to_status_id_str"": null,
      ""in_reply_to_user_id"": null,
      ""in_reply_to_user_id_str"": null,
      ""in_reply_to_screen_name"": null,
      ""geo"": null,
      ""coordinates"": null,
      ""place"": null,
      ""contributors"": null,
      ""is_quote_status"": false,
      ""retweet_count"": 7,
      ""favorite_count"": 11,
      ""favorited"": false,
      ""retweeted"": false,
      ""possibly_sensitive"": false,
      ""lang"": ""en""
    }
    ",TRUE,FALSE,FALSE,LOUDBOT,bot =1 CRLF
281930659,281930659,ARherald,Virtual space near you,,null,860,0,52,Thu Apr 14 07:45:25 +0000 2011,0,FALSE,56711,fr,"{
      ""created_at"": ""Tue Jun 11 22:03:46 +0000 2013"",
      ""id"": 344575714902822900,
      ""id_str"": ""344575714902822912"",
      ""text"": ""#ARNews RT @J_Alan16: Que bien que en Instagram usen hashtags o jam·s sabrÌa que en su foto hay #playa, #diver... http://t.co/bEQ6UpaJXs"",
      ""truncated"": false,
      ""entities"": {
        ""hashtags"": [
          {
            ""text"": ""ARNews"",
            ""indices"": [
              0,
              7
            ]
          },
          {
            ""text"": ""playa"",
            ""indices"": [
              96,
              102
            ]
          },
          {
            ""text"": ""diver"",
            ""indices"": [
              104,
              110
            ]
          }
        ],
        ""symbols"": [],
        ""user_mentions"": [
          {
            ""screen_name"": ""J_Alan16"",
            ""name"": ""Ontiveros"",
            ""id"": 414469045,
            ""id_str"": ""414469045"",
            ""indices"": [
              11,
              20
            ]
          }
        ],
        ""urls"": [
          {
            ""url"": ""http://t.co/bEQ6UpaJXs"",
            ""expanded_url"": ""http://bit.ly/13zsaSn"",
            ""display_url"": ""bit.ly/13zsaSn"",
            ""indices"": [
              114,
              136
            ]
          }
        ]
      },
      ""source"": ""<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>"",
      ""in_reply_to_status_id"": null,
      ""in_reply_to_status_id_str"": null,
      ""in_reply_to_user_id"": null,
      ""in_reply_to_user_id_str"": null,
      ""in_reply_to_screen_name"": null,
      ""geo"": null,
      ""coordinates"": null,
      ""place"": null,
      ""contributors"": null,
      ""is_quote_status"": false,
      ""retweet_count"": 0,
      ""favorite_count"": 0,
      ""favorited"": false,
      ""retweeted"": false,
      ""possibly_sensitive"": false,
      ""lang"": ""es""
    }
    ",TRUE,FALSE,FALSE,AR Herald,bot =1 CRLF
25044297,25044297,AugmentedAdvert,,"Augmented Reality, Augmented Advertising, Qr Codes, New media & Next media and lot of other nice things!\r\nThe Future is The Present",http://t.co/Jnv9Man0OF,6835,535,653,Wed Mar 18 08:00:52 +0000 2009,115,FALSE,472520,en,"{
      ""created_at"": ""Wed Nov 02 08:10:36 +0000 2016"",
      ""id"": 793726992801681400,
      ""id_str"": ""793726992801681409"",
      ""text"": ""VR Will Be A $38 Billion Industry By 2026: Report: Within hardware, meanwhile, VR cameras are expected to blo... https://t.co/oGRDVaod4k"",
      ""truncated"": false,
      ""entities"": {
        ""hashtags"": [],
        ""symbols"": [],
        ""user_mentions"": [],
        ""urls"": [
          {
            ""url"": ""https://t.co/oGRDVaod4k"",
            ""expanded_url"": ""http://bit.ly/2eTBY8Q"",
            ""display_url"": ""bit.ly/2eTBY8Q"",
            ""indices"": [
              113,
              136
            ]
          }
        ]
      },
      ""source"": ""<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>"",
      ""in_reply_to_status_id"": null,
      ""in_reply_to_status_id_str"": null,
      ""in_reply_to_user_id"": null,
      ""in_reply_to_user_id_str"": null,
      ""in_reply_to_screen_name"": null,
      ""geo"": null,
      ""coordinates"": null,
      ""place"": null,
      ""contributors"": null,
      ""is_quote_status"": false,
      ""retweet_count"": 2,
      ""favorite_count"": 1,
      ""favorited"": false,
      ""retweeted"": false,
      ""possibly_sensitive"": false,
      ""lang"": ""en""
    }
    ",TRUE,FALSE,FALSE,AugmentedAdvertsing ,bot =1 CRLF
595694685,595694685,NeedAdebitCard,null,Please quit posting pictures of your debit cards,None,18306,0,235,Thu May 31 16:19:14 +0000 2012,0,FALSE,192,en,"{
      ""created_at"": ""Tue Nov 29 19:29:23 +0000 2016"",
      ""id"": 803682286935937000,
      ""id_str"": ""803682286935937024"",
      ""text"": ""RT @devonborder: just got a new credit card ???? https://t.co/wyztooZc7Y"",
      ""truncated"": false,
      ""entities"": {
        ""hashtags"": [],
        ""symbols"": [],
        ""user_mentions"": [
          {
            ""screen_name"": ""devonborder"",
            ""name"": ""Devon"",
            ""id"": 3314135619,
            ""id_str"": ""3314135619"",
            ""indices"": [
              3,
              15
            ]
          }
        ],
        ""urls"": [],
        ""media"": [
          {
            ""id"": 803474639678640100,
            ""id_str"": ""803474639678640132"",
            ""indices"": [
              47,
              70
            ],
            ""media_url"": ""http://pbs.twimg.com/media/CyaD7YQUkAQwYsA.jpg"",
            ""media_url_https"": ""https://pbs.twimg.com/media/CyaD7YQUkAQwYsA.jpg"",
            ""url"": ""https://t.co/wyztooZc7Y"",
            ""display_url"": ""pic.twitter.com/wyztooZc7Y"",
            ""expanded_url"": ""https://twitter.com/devonborder/status/803474646032973824/photo/1"",
            ""type"": ""photo"",
            ""sizes"": {
              ""medium"": {
                ""w"": 900,
                ""h"": 1200,
                ""resize"": ""fit""
              },
              ""thumb"": {
                ""w"": 150,
                ""h"": 150,
                ""resize"": ""crop""
              },
              ""large"": {
                ""w"": 1536,
                ""h"": 2048,
                ""resize"": ""fit""
              },
              ""small"": {
                ""w"": 510,
                ""h"": 680,
                ""resize"": ""fit""
              }
            },
            ""source_status_id"": 803474646032973800,
            ""source_status_id_str"": ""803474646032973824"",
            ""source_user_id"": 3314135619,
            ""source_user_id_str"": ""3314135619""
          }
        ]
      },
      ""extended_entities"": {
        ""media"": [
          {
            ""id"": 803474639678640100,
            ""id_str"": ""803474639678640132"",
            ""indices"": [
              47,
              70
            ],
            ""media_url"": ""http://pbs.twimg.com/media/CyaD7YQUkAQwYsA.jpg"",
            ""media_url_https"": ""https://pbs.twimg.com/media/CyaD7YQUkAQwYsA.jpg"",
            ""url"": ""https://t.co/wyztooZc7Y"",
            ""display_url"": ""pic.twitter.com/wyztooZc7Y"",
            ""expanded_url"": ""https://twitter.com/devonborder/status/803474646032973824/photo/1"",
            ""type"": ""photo"",
            ""sizes"": {
              ""medium"": {
                ""w"": 900,
                ""h"": 1200,
                ""resize"": ""fit""
              },
              ""thumb"": {
                ""w"": 150,
                ""h"": 150,
                ""resize"": ""crop""
              },
              ""large"": {
                ""w"": 1536,
                ""h"": 2048,
                ""resize"": ""fit""
              },
              ""small"": {
                ""w"": 510,
                ""h"": 680,
                ""resize"": ""fit""
              }
            },
            ""source_status_id"": 803474646032973800,
            ""source_status_id_str"": ""803474646032973824"",
            ""source_user_id"": 3314135619,
            ""source_user_id_str"": ""3314135619""
          }
        ]
      },
      ""source"": ""<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"",
      ""in_reply_to_status_id"": null,
      ""in_reply_to_status_id_str"": null,
      ""in_reply_to_user_id"": null,
      ""in_reply_to_user_id_str"": null,
      ""in_reply_to_screen_name"": null,
      ""geo"": null,
      ""coordinates"": null,
      ""place"": null,
      ""contributors"": null,
      ""retweeted_status"": {
        ""created_at"": ""Tue Nov 29 05:44:18 +0000 2016"",
        ""id"": 803474646032973800,
        ""id_str"": ""803474646032973824"",
        ""text"": ""just got a new credit card ???? https://t.co/wyztooZc7Y"",
        ""truncated"": false,
        ""entities"": {
          ""hashtags"": [],
          ""symbols"": [],
          ""user_mentions"": [],
          ""urls"": [],
          ""media"": [
            {
              ""id"": 803474639678640100,
              ""id_str"": ""803474639678640132"",
              ""indices"": [
                30,
                53
              ],
              ""media_url"": ""http://pbs.twimg.com/media/CyaD7YQUkAQwYsA.jpg"",
              ""media_url_https"": ""https://pbs.twimg.com/media/CyaD7YQUkAQwYsA.jpg"",
              ""url"": ""https://t.co/wyztooZc7Y"",
              ""display_url"": ""pic.twitter.com/wyztooZc7Y"",
              ""expanded_url"": ""https://twitter.com/devonborder/status/803474646032973824/photo/1"",
              ""type"": ""photo"",
              ""sizes"": {
                ""medium"": {
                  ""w"": 900,
                  ""h"": 1200,
                  ""resize"": ""fit""
                },
                ""thumb"": {
                  ""w"": 150,
                  ""h"": 150,
                  ""resize"": ""crop""
                },
                ""large"": {
                  ""w"": 1536,
                  ""h"": 2048,
                  ""resize"": ""fit""
                },
                ""small"": {
                  ""w"": 510,
                  ""h"": 680,
                  ""resize"": ""fit""
                }
              }
            }
          ]
        },
        ""extended_entities"": {
          ""media"": [
            {
              ""id"": 803474639678640100,
              ""id_str"": ""803474639678640132"",
              ""indices"": [
                30,
                53
              ],
              ""media_url"": ""http://pbs.twimg.com/media/CyaD7YQUkAQwYsA.jpg"",
              ""media_url_https"": ""https://pbs.twimg.com/media/CyaD7YQUkAQwYsA.jpg"",
              ""url"": ""https://t.co/wyztooZc7Y"",
              ""display_url"": ""pic.twitter.com/wyztooZc7Y"",
              ""expanded_url"": ""https://twitter.com/devonborder/status/803474646032973824/photo/1"",
              ""type"": ""photo"",
              ""sizes"": {
                ""medium"": {
                  ""w"": 900,
                  ""h"": 1200,
                  ""resize"": ""fit""
                },
                ""thumb"": {
                  ""w"": 150,
                  ""h"": 150,
                  ""resize"": ""crop""
                },
                ""large"": {
                  ""w"": 1536,
                  ""h"": 2048,
                  ""resize"": ""fit""
                },
                ""small"": {
                  ""w"": 510,
                  ""h"": 680,
                  ""resize"": ""fit""
                }
              }
            }
          ]
        },
        ""source"": ""<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"",
        ""in_reply_to_status_id"": null,
        ""in_reply_to_status_id_str"": null,
        ""in_reply_to_user_id"": null,
        ""in_reply_to_user_id_str"": null,
        ""in_reply_to_screen_name"": null,
        ""geo"": null,
        ""coordinates"": null,
        ""place"": null,
        ""contributors"": null,
        ""is_quote_status"": false,
        ""retweet_count"": 13,
        ""favorite_count"": 18,
        ""favorited"": false,
        ""retweeted"": false,
        ""possibly_sensitive"": false,
        ""lang"": ""en""
      },
      ""is_quote_status"": false,
      ""retweet_count"": 13,
      ""favorite_count"": 0,
      ""favorited"": false,
      ""retweeted"": false,
      ""possibly_sensitive"": false,
      ""lang"": ""en""
    }
    {
      ""created_at"": ""Tue Nov 29 19:29:23 +0000 2016"",
      ""id"": 803682286935937000,
      ""id_str"": ""803682286935937024"",
      ""text"": ""RT @devonborder: just got a new credit card ???? https://t.co/wyztooZc7Y"",
      ""truncated"": false,
      ""entities"": {
        ""hashtags"": [],
        ""symbols"": [],
        ""user_mentions"": [
          {
            ""screen_name"": ""devonborder"",
            ""name"": ""Devon"",
            ""id"": 3314135619,
            ""id_str"": ""3314135619"",
            ""indices"": [
              3,
              15
            ]
          }
        ],
        ""urls"": [],
        ""media"": [
          {
            ""id"": 803474639678640100,
            ""id_str"": ""803474639678640132"",
            ""indices"": [
              47,
              70
            ],
            ""media_url"": ""http://pbs.twimg.com/media/CyaD7YQUkAQwYsA.jpg"",
            ""media_url_https"": ""https://pbs.twimg.com/media/CyaD7YQUkAQwYsA.jpg"",
            ""url"": ""https://t.co/wyztooZc7Y"",
            ""display_url"": ""pic.twitter.com/wyztooZc7Y"",
            ""expanded_url"": ""https://twitter.com/devonborder/status/803474646032973824/photo/1"",
            ""type"": ""photo"",
            ""sizes"": {
              ""medium"": {
                ""w"": 900,
                ""h"": 1200,
                ""resize"": ""fit""
              },
              ""thumb"": {
                ""w"": 150,
                ""h"": 150,
                ""resize"": ""crop""
              },
              ""large"": {
                ""w"": 1536,
                ""h"": 2048,
                ""resize"": ""fit""
              },
              ""small"": {
                ""w"": 510,
                ""h"": 680,
                ""resize"": ""fit""
              }
            },
            ""source_status_id"": 803474646032973800,
            ""source_status_id_str"": ""803474646032973824"",
            ""source_user_id"": 3314135619,
            ""source_user_id_str"": ""3314135619""
          }
        ]
      },
      ""extended_entities"": {
        ""media"": [
          {
            ""id"": 803474639678640100,
            ""id_str"": ""803474639678640132"",
            ""indices"": [
              47,
              70
            ],
            ""media_url"": ""http://pbs.twimg.com/media/CyaD7YQUkAQwYsA.jpg"",
            ""media_url_https"": ""https://pbs.twimg.com/media/CyaD7YQUkAQwYsA.jpg"",
            ""url"": ""https://t.co/wyztooZc7Y"",
            ""display_url"": ""pic.twitter.com/wyztooZc7Y"",
            ""expanded_url"": ""https://twitter.com/devonborder/status/803474646032973824/photo/1"",
            ""type"": ""photo"",
            ""sizes"": {
              ""medium"": {
                ""w"": 900,
                ""h"": 1200,
                ""resize"": ""fit""
              },
              ""thumb"": {
                ""w"": 150,
                ""h"": 150,
                ""resize"": ""crop""
              },
              ""large"": {
                ""w"": 1536,
                ""h"": 2048,
                ""resize"": ""fit""
              },
              ""small"": {
                ""w"": 510,
                ""h"": 680,
                ""resize"": ""fit""
              }
            },
            ""source_status_id"": 803474646032973800,
            ""source_status_id_str"": ""803474646032973824"",
            ""source_user_id"": 3314135619,
            ""source_user_id_str"": ""3314135619""
          }
        ]
      },
      ""source"": ""<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"",
      ""in_reply_to_status_id"": null,
      ""in_reply_to_status_id_str"": null,
      ""in_reply_to_user_id"": null,
      ""in_reply_to_user_id_str"": null,
      ""in_reply_to_screen_name"": null,
      ""geo"": null,
      ""coordinates"": null,
      ""place"": null,
      ""contributors"": null,
      ""retweeted_status"": {
        ""created_at"": ""Tue Nov 29 05:44:18 +0000 2016"",
        ""id"": 803474646032973800,
        ""id_str"": ""803474646032973824"",
        ""text"": ""just got a new credit card ???? https://t.co/wyztooZc7Y"",
        ""truncated"": false,
        ""entities"": {
          ""hashtags"": [],
          ""symbols"": [],
          ""user_mentions"": [],
          ""urls"": [],
          ""media"": [
            {
              ""id"": 803474639678640100,
              ""id_str"": ""803474639678640132"",
              ""indices"": [
                30,
                53
              ],
              ""media_url"": ""http://pbs.twimg.com/media/CyaD7YQUkAQwYsA.jpg"",
              ""media_url_https"": ""https://pbs.twimg.com/media/CyaD7YQUkAQwYsA.jpg"",
              ""url"": ""https://t.co/wyztooZc7Y"",
              ""display_url"": ""pic.twitter.com/wyztooZc7Y"",
              ""expanded_url"": ""https://twitter.com/devonborder/status/803474646032973824/photo/1"",
              ""type"": ""photo"",
              ""sizes"": {
                ""medium"": {
                  ""w"": 900,
                  ""h"": 1200,
                  ""resize"": ""fit""
                },
                ""thumb"": {
                  ""w"": 150,
                  ""h"": 150,
                  ""resize"": ""crop""
                },
                ""large"": {
                  ""w"": 1536,
                  ""h"": 2048,
                  ""resize"": ""fit""
                },
                ""small"": {
                  ""w"": 510,
                  ""h"": 680,
                  ""resize"": ""fit""
                }
              }
            }
          ]
        },
        ""extended_entities"": {
          ""media"": [
            {
              ""id"": 803474639678640100,
              ""id_str"": ""803474639678640132"",
              ""indices"": [
                30,
                53
              ],
              ""media_url"": ""http://pbs.twimg.com/media/CyaD7YQUkAQwYsA.jpg"",
              ""media_url_https"": ""https://pbs.twimg.com/media/CyaD7YQUkAQwYsA.jpg"",
              ""url"": ""https://t.co/wyztooZc7Y"",
              ""display_url"": ""pic.twitter.com/wyztooZc7Y"",
              ""expanded_url"": ""https://twitter.com/devonborder/status/803474646032973824/photo/1"",
              ""type"": ""photo"",
              ""sizes"": {
                ""medium"": {
                  ""w"": 900,
                  ""h"": 1200,
                  ""resize"": ""fit""
                },
                ""thumb"": {
                  ""w"": 150,
                  ""h"": 150,
                  ""resize"": ""crop""
                },
                ""large"": {
                  ""w"": 1536,
                  ""h"": 2048,
                  ""resize"": ""fit""
                },
                ""small"": {
                  ""w"": 510,
                  ""h"": 680,
                  ""resize"": ""fit""
                }
              }
            }
          ]
        },
        ""source"": ""<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"",
        ""in_reply_to_status_id"": null,
        ""in_reply_to_status_id_str"": null,
        ""in_reply_to_user_id"": null,
        ""in_reply_to_user_id_str"": null,
        ""in_reply_to_screen_name"": null,
        ""geo"": null,
        ""coordinates"": null,
        ""place"": null,
        ""contributors"": null,
        ""is_quote_status"": false,
        ""retweet_count"": 13,
        ""favorite_count"": 18,
        ""favorited"": false,
        ""retweeted"": false,
        ""possibly_sensitive"": false,
        ""lang"": ""en""
      },
      ""is_quote_status"": false,
      ""retweet_count"": 13,
      ""favorite_count"": 0,
      ""favorited"": false,
      ""retweeted"": false,
      ""possibly_sensitive"": false,
      ""lang"": ""en""
    },
    ",TRUE,FALSE,FALSE,Debit Card,bot =1 CRLF
913703737,913703737,SandyAid,Eastern Seaboard,Tweet #SandyAid to look for assistance in hurricane recovery or to offer your help. This account is operated by a group of volunteers filtering good info.,http://t.co/ZYOvmQwuzf,191,0,3,Tue Oct 30 02:15:00 +0000 2012,0,FALSE,1017,en,"{
      ""created_at"": ""Sun Nov 18 22:19:25 +0000 2012"",
      ""id"": 270290138330963970,
      ""id_str"": ""270290138330963968"",
      ""text"": ""RT @OccupySandyNJ: Refridgerated truck still needed at #UnionBeach #NJ Hub for perishable food #SandyAid #Sandyvolunteer #NewJersey"",
      ""truncated"": false,
      ""entities"": {
        ""hashtags"": [
          {
            ""text"": ""UnionBeach"",
            ""indices"": [
              55,
              66
            ]
          },
          {
            ""text"": ""NJ"",
            ""indices"": [
              67,
              70
            ]
          },
          {
            ""text"": ""SandyAid"",
            ""indices"": [
              95,
              104
            ]
          },
          {
            ""text"": ""Sandyvolunteer"",
            ""indices"": [
              105,
              120
            ]
          },
          {
            ""text"": ""NewJersey"",
            ""indices"": [
              121,
              131
            ]
          }
        ],
        ""symbols"": [],
        ""user_mentions"": [
          {
            ""screen_name"": ""OccupySandyNJ"",
            ""name"": ""Occupy Sandy NJ"",
            ""id"": 926687227,
            ""id_str"": ""926687227"",
            ""indices"": [
              3,
              17
            ]
          }
        ],
        ""urls"": []
      },
      ""source"": ""<a href=""http://bit.ly/hh-index"" rel=""nofollow"">data exporter</a>"",
      ""in_reply_to_status_id"": null,
      ""in_reply_to_status_id_str"": null,
      ""in_reply_to_user_id"": null,
      ""in_reply_to_user_id_str"": null,
      ""in_reply_to_screen_name"": null,
      ""geo"": null,
      ""coordinates"": null,
      ""place"": null,
      ""contributors"": null,
      ""retweeted_status"": {
        ""created_at"": ""Sun Nov 18 22:18:44 +0000 2012"",
        ""id"": 270289967056576500,
        ""id_str"": ""270289967056576512"",
        ""text"": ""Refridgerated truck still needed at #UnionBeach #NJ Hub for perishable food #SandyAid #Sandyvolunteer #NewJersey"",
        ""truncated"": false,
        ""entities"": {
          ""hashtags"": [
            {
              ""text"": ""UnionBeach"",
              ""indices"": [
                36,
                47
              ]
            },
            {
              ""text"": ""NJ"",
              ""indices"": [
                48,
                51
              ]
            },
            {
              ""text"": ""SandyAid"",
              ""indices"": [
                76,
                85
              ]
            },
            {
              ""text"": ""Sandyvolunteer"",
              ""indices"": [
                86,
                101
              ]
            },
            {
              ""text"": ""NewJersey"",
              ""indices"": [
                102,
                112
              ]
            }
          ],
          ""symbols"": [],
          ""user_mentions"": [],
          ""urls"": []
        },
        ""source"": ""<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"",
        ""in_reply_to_status_id"": null,
        ""in_reply_to_status_id_str"": null,
        ""in_reply_to_user_id"": null,
        ""in_reply_to_user_id_str"": null,
        ""in_reply_to_screen_name"": null,
        ""geo"": null,
        ""coordinates"": null,
        ""place"": null,
        ""contributors"": null,
        ""is_quote_status"": false,
        ""retweet_count"": 30,
        ""favorite_count"": 3,
        ""favorited"": false,
        ""retweeted"": false,
        ""lang"": ""en""
      },
      ""is_quote_status"": false,
      ""retweet_count"": 30,
      ""favorite_count"": 0,
      ""favorited"": false,
      ""retweeted"": false,
      ""lang"": ""en""
    }
    ",FALSE,FALSE,FALSE,Hurricane Sandy Help,bot =1 CRLF
784368193,784368193,Procrastibot,EVERYWHERE,I am a robot designed to help. Subscribe to me and be told to get back to work at key lazy points in the day.,None,188,0,0,Mon Aug 27 10:34:59 +0000 2012,4,FALSE,5153,en,"{
      ""created_at"": ""Sat Mar 11 16:00:10 +0000 2017"",
      ""id"": 840593197017505800,
      ""id_str"": ""840593197017505792"",
      ""text"": ""GET BACK TO WORK March 11, 2017 at 04:00PM"",
      ""truncated"": false,
      ""entities"": {
        ""hashtags"": [],
        ""symbols"": [],
        ""user_mentions"": [],
        ""urls"": []
      },
      ""source"": ""<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"",
      ""in_reply_to_status_id"": null,
      ""in_reply_to_status_id_str"": null,
      ""in_reply_to_user_id"": null,
      ""in_reply_to_user_id_str"": null,
      ""in_reply_to_screen_name"": null,
      ""geo"": null,
      ""coordinates"": null,
      ""place"": null,
      ""contributors"": null,
      ""is_quote_status"": false,
      ""retweet_count"": 0,
      ""favorite_count"": 0,
      ""favorited"": false,
      ""retweeted"": false,
      ""lang"": ""en""
    }",TRUE,FALSE,FALSE,Procrastibot,bot =1 CRLF
218209862,218209862,itsspeltcaesar,,,None,6,2,5,Sun Nov 21 18:42:36 +0000 2010,0,FALSE,464,en,"{
      ""created_at"": ""Sat Jun 08 03:00:03 +0000 2013"",
      ""id"": 343200722030051300,
      ""id_str"": ""343200722030051329"",
      ""text"": ""@Shhmikeyy It's spelt ""Caesar""."",
      ""truncated"": false,
      ""entities"": {
        ""hashtags"": [],
        ""symbols"": [],
        ""user_mentions"": [
          {
            ""screen_name"": ""Shhmikeyy"",
            ""name"": ""Ikey Mikey"",
            ""id"": 289537799,
            ""id_str"": ""289537799"",
            ""indices"": [
              0,
              10
            ]
          }
        ],
        ""urls"": []
      },
      ""source"": ""<a href=""http://itsspeltcaesar.org"" rel=""nofollow"">itsspeltcaesar</a>"",
      ""in_reply_to_status_id"": null,
      ""in_reply_to_status_id_str"": null,
      ""in_reply_to_user_id"": 289537799,
      ""in_reply_to_user_id_str"": ""289537799"",
      ""in_reply_to_screen_name"": ""Shhmikeyy"",
      ""geo"": null,
      ""coordinates"": null,
      ""place"": null,
      ""contributors"": null,
      ""is_quote_status"": false,
      ""retweet_count"": 0,
      ""favorite_count"": 0,
      ""favorited"": false,
      ""retweeted"": false,
      ""lang"": ""en""
    }
    ",TRUE,FALSE,FALSE,It's Spelt Caesar,bot =1 CRLF
